Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logPrice,logRentzestimate,Price_per_sqft,Total_Housing_Units_By_Zip,Homeowner_Vacancy_Rate_By_Zip,Percent_Occupied_Housing_Lacking_Complete_Plumbing_Facilities,Percent_Occupied_Housing_Lacking_Complete_Kitchen_Facilities,Percent_Occupied_Housing_No_Telephone_Service_Available,Typical_Home_Value_Mar21,Avg_Typical_Home_Value_Over_Past_10yrs,Avg_Yearly_Value_Growth_Rate
752138,750000,2800,1,2,912,SINGLE_FAMILY,120,Zip_92706,13.5306751,13.52782849,7.937374696,822.3684211,9579,0,0.6,0.8,1,754233,559058.6529,6.788806938
1446449,1276000,4961,3,4,3274,SINGLE_FAMILY,161,Zip_92861,14.18462215,14.05924074,8.509362612,389.7373244,2084,0,0,0,0.5,1515243,1218099.322,5.122423366
731174,720000,3000,2,4,1440,SINGLE_FAMILY,99,Zip_92703,13.50240674,13.48700649,8.006367568,500,13927,1,0.2,0.6,1.6,637176,459144.1818,7.874296555
1538893,1600000,5724,5,4,3063,SINGLE_FAMILY,124,Zip_92620,14.24657388,14.28551419,8.652423141,522.3636957,20584,2.7,0,0.6,1.3,1052763,872523.9917,4.934837821
964319,970000,3550,2,4,2047,SINGLE_FAMILY,133,Zip_92867,13.77917743,13.78505135,8.174702882,473.8641915,13311,1.2,0.1,0.4,1.4,862732,674783.9504,5.615461797
635846,610000,2800,1,3,1019,SINGLE_FAMILY,99,Zip_92703,13.36271167,13.32121424,7.937374696,598.626104,13927,1,0.2,0.6,1.6,637176,459144.1818,7.874296555
1200011,1200000,3600,2,3,1821,SINGLE_FAMILY,154,Zip_92705,13.99784128,13.99783211,8.188689124,658.9785832,15577,1.9,0,1.1,0.3,1093466,849173.1488,5.508938094
831216,825000,3100,2,3,1663,SINGLE_FAMILY,108,Zip_92840,13.63064497,13.62313867,8.03915739,496.0914011,15502,0.7,0.5,2.4,1.4,723546,527396.8347,7.101864636
725006,710000,3200,2,4,1738,SINGLE_FAMILY,99,Zip_92703,13.49393521,13.47302025,8.070906089,408.5155351,13927,1,0.2,0.6,1.6,637176,459144.1818,7.874296555
488824,480000,2500,1,2,965,SINGLE_FAMILY,123,Zip_92707,13.09975779,13.08154138,7.824046011,497.4093264,14195,0.2,0.1,0.6,1,620670,449930.2231,8.221252005
910628,932000,3600,3,5,2287,SINGLE_FAMILY,154,Zip_92705,13.72188975,13.74508809,8.188689124,407.5207696,15577,1.9,0,1.1,0.3,1093466,849173.1488,5.508938094
925462,920000,3500,3,3,2101,SINGLE_FAMILY,133,Zip_92867,13.73804835,13.73212895,8.160518247,437.8867206,13311,1.2,0.1,0.4,1.4,862732,674783.9504,5.615461797
744065,740000,3300,3,3,2020,SINGLE_FAMILY,107,Zip_92804,13.51988368,13.51440547,8.101677747,366.3366337,26106,0.5,0.3,2.5,2.1,702298,515856.2397,7.058496161
602717,599000,2500,2,2,957,TOWNHOUSE,124,Zip_92620,13.30920305,13.30301688,7.824046011,625.9143156,20584,2.7,0,0.6,1.3,1052763,872523.9917,4.934837821
703404,375000,2615,3,4,2026,SINGLE_FAMILY,98,Zip_91722,13.46368669,12.8346813,7.869019376,185.0937808,10216,0.6,0.9,0.9,1.4,579771,425919.6364,7.483738308
623352,276000,2700,2,4,1872,TOWNHOUSE,132,Zip_91706,13.34286665,12.52815614,7.901007052,147.4358974,19168,0.8,0.3,1.1,1.1,535014,386953.9752,8.163810594
560549,527000,2819,3,4,2778,SINGLE_FAMILY,113,Zip_92591,13.23667194,13.17495583,7.944137491,189.7048236,14086,0.6,0.3,0.7,0.9,547410,398211.6198,7.682307246
657787,657500,3200,3,2,1816,TOWNHOUSE,115,Zip_90815,13.39663645,13.39620004,8.070906089,362.0594714,14949,0.6,0,0.3,1.1,816522,613443.4132,6.478916719
1084015,1085000,3500,3,3,2386,SINGLE_FAMILY,147,Zip_90803,13.8961823,13.89709054,8.160518247,454.7359598,18134,1.5,0.1,1.1,1.4,1077516,863291.6446,5.485334125
443419,450000,2500,1,3,817,SINGLE_FAMILY,101,Zip_90650,13.00227043,13.01700286,7.824046011,550.7955936,28011,1.6,0.3,0.7,1.5,570981,413463.1653,7.532298103
474746,465000,2400,2,2,1050,TOWNHOUSE,105,Zip_90745,13.0705352,13.04979268,7.783224016,442.8571429,15439,0.4,0.2,0.3,1.1,618627,439556.157,7.993855756
452033,475000,2595,2,4,992,SINGLE_FAMILY,106,Zip_90222,13.02151046,13.07107008,7.861341796,478.8306452,8226,0.7,0.7,0.4,1.8,477292,313292.4132,9.954286857
486089,495000,2500,2,3,1189,TOWNHOUSE,108,Zip_90706,13.09414701,13.11231304,7.824046011,416.3162321,24874,1.8,0.3,1.9,1.8,602500,440527.9835,7.260463024
1242210,1225000,4500,4,4,3303,SINGLE_FAMILY,133,Zip_90755,14.03240261,14.0184514,8.411832676,370.8749622,4931,0,0.3,0.2,1.1,601133,464351.3223,6.065472607
693994,635000,3145,3,4,2350,SINGLE_FAMILY,110,Zip_92883,13.45021859,13.36138028,8.053569169,270.212766,11137,2.8,0.2,0.3,3.1,584824,444325.3636,5.851260911
1039076,1060000,2800,2,3,1633,SINGLE_FAMILY,108,Zip_90805,13.85384241,13.87377947,7.937374696,649.1120637,28378,1.4,0.3,1,2.1,560372,390718.157,8.592920808
564130,555000,2800,3,3,1450,SINGLE_FAMILY,110,Zip_92865,13.24304,13.22672339,7.937374696,382.7586207,6478,0.1,0.4,0.9,2.2,790749,594637,6.55183954
478316,475000,2595,1,3,860,SINGLE_FAMILY,159,Zip_90061,13.07802688,13.07107008,7.861341796,552.3255814,7674,2,0.1,0.8,8.1,504954,335492.2893,9.975109096
512909,500500,2800,2,2,1283,CONDO,170,Zip_91423,13.14785372,13.12336288,7.937374696,390.101325,16412,1.8,0,0.6,0.9,1348516,976506.4959,7.344325169
670406,690000,3150,3,3,1914,SINGLE_FAMILY,140,Zip_91311,13.41563878,13.44444688,8.055157732,360.5015674,14595,1,0.1,0.7,1.2,767755,569111.405,6.530643007
781078,800000,3200,2,4,1891,SINGLE_FAMILY,108,Zip_93063,13.5684303,13.59236701,8.070906089,423.0565838,19631,0.7,0.3,0.9,1.8,668279,511596.2397,5.592101991
1525708,1575000,4200,3,4,2865,SINGLE_FAMILY,150,Zip_92679,14.23796912,14.26976583,8.342839804,549.7382199,11249,1.3,0.1,0.2,0.8,1065062,856440.5455,5.016140623
1138933,1149000,3900,3,4,2414,SINGLE_FAMILY,139,Zip_92673,13.94560242,13.95440256,8.268731832,475.973488,10904,0.2,0.2,0.9,0.5,1116543,883288.3554,5.226475685
557000,550000,2700,2,2,1346,CONDO,132,Zip_92694,13.23032052,13.21767356,7.901007052,408.6181278,9178,0.1,0.3,0.3,0.8,891590,721842.9752,5.351790315
1747657,1775000,5621,3,3,2470,SINGLE_FAMILY,121,Zip_92562,14.37378659,14.38931098,8.634264863,718.6234818,20922,2.8,0.1,1.1,1.3,528666,382645.7769,7.172205323
371873,330000,2100,1,2,758,CONDO,169,Zip_92675,12.82630768,12.70684793,7.649692624,435.3562005,14242,1.5,0,2.6,0.5,870377,696199.2893,5.705907815
1001108,900000,3218,4,4,3100,SINGLE_FAMILY,117,Zip_92587,13.81661794,13.71015004,8.076515328,290.3225806,6360,0.2,0.5,0.7,1.4,486702,342302.2479,8.080645963
587610,535000,2800,3,5,3020,SINGLE_FAMILY,121,Zip_92562,13.28381874,13.19002203,7.937374696,177.1523179,20922,2.8,0.1,1.1,1.3,528666,382645.7769,7.172205323
3843569,3950103,17162,3,3,3200,SINGLE_FAMILY,157,Zip_92629,15.16191192,15.18925221,9.750452916,1234.407188,14174,0.9,0.2,1,1.7,1147583,902147.3058,5.614869556
474261,520000,2400,2,3,2029,SINGLE_FAMILY,121,Zip_92562,13.06951308,13.16158409,7.783224016,256.2838837,20922,2.8,0.1,1.1,1.3,528666,382645.7769,7.172205323
1171146,1150000,4300,3,4,2708,SINGLE_FAMILY,139,Zip_92673,13.97349331,13.9552725,8.366370302,424.6676514,10904,0.2,0.2,0.9,0.5,1116543,883288.3554,5.226475685
445823,45500,2300,3,3,2064,SINGLE_FAMILY,102,Zip_92532,13.00767729,10.7254676,7.740664402,22.04457364,7897,1.4,1.4,1.3,0.8,482718,341183.2066,8.193215362
549610,553000,2500,3,5,2623,SINGLE_FAMILY,105,Zip_92563,13.21696421,13.22311328,7.824046011,210.827297,18972,1,0.1,0.6,0.7,526520,377231.9421,7.778036701
343557,328000,2150,2,2,994,SINGLE_FAMILY,106,Zip_92057,12.74710832,12.70076889,7.673223121,329.9798793,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
450157,443500,2000,1,1,704,CONDO,147,Zip_92130,13.01735169,13.00245308,7.60090246,629.9715909,20892,0.2,0,0.1,0.6,1376834,1028435.76,5.879527765
529004,517675,3300,2,3,1810,SINGLE_FAMILY,134,Zip_92253,13.17875127,13.15710291,8.101677747,286.0082873,25835,5,0.1,0.2,1.4,536376,418730.9504,4.626518045
320000,316400,2800,2,2,1283,CONDO,134,Zip_92253,12.67607627,12.66476251,7.937374696,246.609509,25835,5,0.1,0.2,1.4,536376,418730.9504,4.626518045
552715,805000,2700,3,3,2245,SINGLE_FAMILY,110,Zip_93510,13.22259778,13.59859756,7.901007052,358.5746102,2869,2.4,0,1,0.4,711565,520672.2893,6.717156068
314367,351000,2200,2,3,1303,SINGLE_FAMILY,105,Zip_93535,12.65831637,12.7685415,7.696212639,269.3783576,23317,3.4,0.4,0.4,1.8,322726,204304.686,11.08074609
439867,440000,2345,2,2,1150,CONDO,118,Zip_92078,12.99422769,12.99453001,7.760040681,382.6086957,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
826727,856300,3000,2,3,1428,SINGLE_FAMILY,114,Zip_92054,13.62522981,13.66037606,8.006367568,599.6498599,17864,0.7,0.3,0.6,2.4,806012,567745.7934,7.70036546
394431,397700,1880,1,1,628,CONDO,207,Zip_92014,12.8851995,12.89345323,7.539027056,633.2802548,6828,2.2,0,0,1.7,2075950,1305654.289,12.02974924
4105474,4050000,25000,7,5,8192,SINGLE_FAMILY,147,Zip_92130,15.22783176,15.21422744,10.1266311,494.3847656,20892,0.2,0,0.1,0.6,1376834,1028435.76,5.879527765
274885,281000,1695,1,1,686,CONDO,106,Zip_92126,12.52410811,12.54610995,7.43543802,409.6209913,25812,0.1,0.2,0.4,1.7,755979,531306.6446,7.617290078
402866,400000,2495,2,2,1722,SINGLE_FAMILY,134,Zip_92004,12.90635928,12.89921983,7.822044008,232.2880372,3017,4.2,4.8,1.4,7.9,248468,200118.6281,2.9928143
457553,450000,2500,3,3,1600,SINGLE_FAMILY,163,Zip_92061,13.033648,13.01700286,7.824046011,281.25,988,0,0.3,0,1,608447,477920.8017,5.287886146
791704,795000,2995,3,4,2278,SINGLE_FAMILY,124,Zip_92029,13.58194286,13.58609739,8.004699511,348.9903424,7390,2.8,0.2,0.5,2.2,857040,638220.7521,5.912521936
487984,470000,2500,3,3,1428,TOWNHOUSE,96,Zip_92139,13.0980379,13.06048797,7.824046011,329.1316527,11236,0.6,0.3,0.2,1.2,577286,370379.2066,9.362198227
322664,310000,1850,2,4,1825,SINGLE_FAMILY,146,Zip_85364,12.68436681,12.64432758,7.522940918,169.8630137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476975,479500,2400,3,3,1497,CONDO,109,Zip_91786,13.07521936,13.08049917,7.783224016,320.3072812,19783,0.2,0.6,2,1.6,581139,417071.6694,7.613191524
3161221,3381600,5825,2,3,1712,SINGLE_FAMILY,160,Zip_93109,14.9664689,15.03385953,8.669914278,1975.233645,5068,0,0.2,0,1.3,1598675,1174097.744,7.12276273
106187,104000,1150,1,1,628,MANUFACTURED,146,Zip_86442,11.57295697,11.55214618,7.047517221,165.6050955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1249728,1360000,4300,3,5,2583,SINGLE_FAMILY,124,Zip_92011,14.03843649,14.12299526,8.366370302,526.5195509,10585,0.5,0.1,1,1.3,1119222,816062.8182,6.690139628
1280164,1100000,2989,3,3,2353,SINGLE_FAMILY,110,Zip_92069,14.06249875,13.91082074,8.002694162,467.4883128,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
525206,515000,2675,2,3,1664,SINGLE_FAMILY,163,Zip_92061,13.17154585,13.15192218,7.891704659,309.4951923,988,0,0.3,0,1,608447,477920.8017,5.287886146
289585,296000,1825,1,2,877,CONDO,106,Zip_92083,12.57620414,12.59811473,7.509335266,337.5142531,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
660154,675000,2895,2,4,1396,SINGLE_FAMILY,106,Zip_92056,13.40022842,13.42246797,7.97074039,483.5243553,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
848324,825000,2800,1,2,792,SINGLE_FAMILY,116,Zip_91104,13.65101792,13.62313867,7.937374696,1041.666667,13972,0.8,0.6,3.3,3,989414,724123.562,6.980920449
1036529,1100000,3598,2,3,1446,SINGLE_FAMILY,135,Zip_91505,13.85138819,13.91082074,8.188133415,760.7192254,13531,0.8,0.1,1.1,3,940803,676754.5124,7.720849467
1466806,1495000,5042,2,3,1851,SINGLE_FAMILY,146,Zip_90068,14.19859781,14.21763676,8.525558108,807.6715289,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
565142,540000,2400,2,2,1161,CONDO,182,Zip_91316,13.24483231,13.19932442,7.783224016,465.1162791,12998,0.4,0.9,2.1,1.3,841228,629429.9174,7.319535319
305536,305000,2150,2,2,990,CONDO,182,Zip_91316,12.62982289,12.62806706,7.673223121,308.0808081,12998,0.4,0.9,2.1,1.3,841228,629429.9174,7.319535319
3445304,3250000,12424,6,5,5104,SINGLE_FAMILY,181,Zip_91106,15.0525227,14.99416555,9.427385365,636.7554859,12062,3.6,0.2,1.8,1.6,801451,639106.4628,5.718257116
957948,955000,4100,3,4,2282,SINGLE_FAMILY,152,Zip_91367,13.77254878,13.76946662,8.318742253,418.4925504,19649,1.1,0.1,0.5,1.3,913240,679105.6529,6.720655509
587073,577000,2950,3,3,1490,TOWNHOUSE,124,Zip_91401,13.28290445,13.26559755,7.989560449,387.2483221,15534,1,0.6,1.4,2.4,942863,677292.4132,8.118611259
500856,700000,2300,1,2,810,SINGLE_FAMILY,109,Zip_90042,13.12407391,13.45883561,7.740664402,864.1975309,22061,0.7,0.4,1.8,2,894933,627721.686,9.307704466
712830,680000,3500,3,3,1562,TOWNHOUSE,172,Zip_91403,13.47699824,13.42984808,8.160518247,435.3393086,12137,0.9,0.3,1.9,0.7,1341992,993562.9835,7.14701463
2260148,2250000,6500,5,4,3300,SINGLE_FAMILY,182,Zip_91316,14.63094086,14.62644077,8.779557456,681.8181818,12998,0.4,0.9,2.1,1.3,841228,629429.9174,7.319535319
1014900,1155000,2900,1,3,1559,SINGLE_FAMILY,126,Zip_91001,13.83030064,13.9596109,7.972466016,740.8595253,13785,0.7,0.5,0.7,1.4,1052030,747548.0496,7.343040076
891909,935000,3300,3,3,1750,SINGLE_FAMILY,105,Zip_91335,13.70111939,13.74830181,8.101677747,534.2857143,25234,0.8,0.6,2.4,1.1,667167,467297.2479,8.492457833
2440800,2000000,6285,3,3,2886,SINGLE_FAMILY,156,Zip_91202,14.70783641,14.50865774,8.745921121,693.000693,9389,1.2,0.2,1.1,0.8,1000157,723607.5041,7.599422798
327956,260000,2150,2,2,990,CONDO,182,Zip_91316,12.70063473,12.46843691,7.673223121,262.6262626,12998,0.4,0.9,2.1,1.3,841228,629429.9174,7.319535319
3942776,4350000,12500,16,5,6329,SINGLE_FAMILY,226,Zip_91302,15.1873956,15.2856864,9.433483923,687.3123716,9832,0,0.1,0.4,0.7,1541702,1246614.843,5.118198959
1300011,1300000,5000,4,4,2955,SINGLE_FAMILY,119,Zip_91203,14.07788328,14.07787482,8.517193191,439.9323181,6528,0.8,0.3,2,1.7,689714,507108.3471,7.79839126
685033,682000,3100,2,4,1394,SINGLE_FAMILY,100,Zip_91331,13.43722229,13.43278494,8.03915739,489.2395983,24170,0.5,0.8,1.7,1.3,592473,403322.405,9.211586621
712581,725000,3275,3,2,2140,TOWNHOUSE,150,Zip_91356,13.47664887,13.49392693,8.094073148,338.7850467,12760,1,0.2,3.3,0.8,1141881,856114.1901,6.853059424
668330,759000,3200,2,3,1347,SINGLE_FAMILY,102,Zip_91306,13.41253734,13.53975706,8.070906089,563.4743875,15176,0.6,0.8,2.1,1.1,686479,488842.5041,7.87705329
2793061,2825476,11995,5,5,2993,SINGLE_FAMILY,180,Zip_90004,14.84264869,14.8541874,9.392245175,944.0280655,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
898001,888000,3495,2,3,1492,SINGLE_FAMILY,115,Zip_91801,13.70792646,13.69672702,8.159088655,595.1742627,21501,1.6,0.3,1.6,1.6,747355,576760.9008,6.251883341
5712930,5500000,4500,8,6,6730,SINGLE_FAMILY,183,Zip_91105,15.55824258,15.52025865,8.411832676,817.2362556,6347,1.8,0.4,0.8,0.1,1404007,882932.3223,11.49989389
771067,775000,3200,4,5,2164,SINGLE_FAMILY,120,Zip_91325,13.55553055,13.56061831,8.070906089,358.1330869,12616,2.6,0,3.8,1.5,827803,602737.1074,6.986925341
1072962,1050000,4850,3,2,1510,CONDO,166,Zip_90046,13.88593361,13.86430072,8.486733984,695.3642384,31822,1.1,0.2,0.8,1.7,1588216,981728.876,12.45200381
549134,525000,2700,2,2,1171,CONDO,119,Zip_91501,13.21609777,13.17115354,7.901007052,448.3347566,8417,3,0,2,0.4,1002418,732247.9752,7.186012917
2928037,2900000,10500,6,6,4420,SINGLE_FAMILY,193,Zip_91011,14.88984279,14.88022129,9.259130536,656.1085973,6901,0.4,0.4,0.6,0,1854984,1132639.901,12.69162012
575234,580000,2895,2,2,1341,CONDO,170,Zip_91423,13.26253219,13.27078338,7.97074039,432.51305,16412,1.8,0,0.6,0.9,1348516,976506.4959,7.344325169
293283,310000,1980,1,1,473,APARTMENT,187,Zip_91361,12.58889329,12.64432758,7.590852124,655.3911205,8951,0.9,0,0.2,1.8,1176913,930110.1901,5.422924349
669937,649990,3000,2,3,1433,SINGLE_FAMILY,110,Zip_91351,13.41493896,13.38471226,8.006367568,453.5868807,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
413292,410000,2300,2,2,1040,CONDO,121,Zip_91387,12.93190964,12.92391244,7.740664402,394.2307692,13436,1.4,0.1,0.7,1.2,657898,485411.8678,6.86458069
356163,349990,2050,2,2,829,CONDO,120,Zip_91321,12.78314377,12.76565986,7.625595072,422.1833534,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
281487,292500,1995,1,1,735,TOWNHOUSE,132,Zip_91355,12.54784154,12.58621995,7.598399329,397.9591837,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
718704,715000,3500,3,4,2272,SINGLE_FAMILY,132,Zip_91355,13.48520487,13.48003782,8.160518247,314.7007042,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
1010032,970000,4200,4,4,2706,SINGLE_FAMILY,129,Zip_91381,13.82549257,13.78505135,8.342839804,358.4626755,6837,0.4,0,0,0.8,862882,682074.8843,5.362316512
278109,290000,2100,1,2,806,CONDO,120,Zip_91321,12.5357684,12.5776362,7.649692624,359.8014888,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
817302,810500,3450,3,4,2289,SINGLE_FAMILY,132,Zip_91355,13.61376395,13.60540662,8.14612951,354.0847532,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
764802,785000,3450,3,4,2363,SINGLE_FAMILY,110,Zip_91354,13.54737226,13.573439,8.14612951,332.2048244,10569,0,0,0.5,0.9,680313,525303.157,5.85103035
854934,935000,3300,4,4,2978,SINGLE_FAMILY,111,Zip_91390,13.65877955,13.74830181,8.101677747,313.9691068,6377,0.3,0.2,0.3,1.7,757907,577695.6198,5.955144196
420070,411000,2460,2,2,963,TOWNHOUSE,129,Zip_91381,12.94817664,12.92634849,7.807916629,426.7912773,6837,0.4,0,0,0.8,862882,682074.8843,5.362316512
727367,755000,3500,3,4,2420,SINGLE_FAMILY,120,Zip_91321,13.49718644,13.53447303,8.160518247,311.9834711,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
676200,670000,3275,4,3,2779,SINGLE_FAMILY,120,Zip_91321,13.42424417,13.41503299,8.094073148,241.0939187,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
539519,546000,2400,2,2,864,SINGLE_FAMILY,132,Zip_91355,13.19843328,13.21037425,7.783224016,631.9444444,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
942297,976500,3900,3,4,3027,SINGLE_FAMILY,121,Zip_91387,13.75607579,13.79173003,8.268731832,322.5966303,13436,1.4,0.1,0.7,1.2,657898,485411.8678,6.86458069
698610,725000,3300,3,3,1936,TOWNHOUSE,132,Zip_91355,13.45684793,13.49392693,8.101677747,374.4834711,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
439189,435000,2500,2,2,1112,CONDO,132,Zip_91355,12.99268512,12.98310131,7.824046011,391.1870504,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
284900,286000,1895,1,1,700,CONDO,111,Zip_91350,12.55989352,12.56374709,7.546974118,408.5714286,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
541257,535000,2700,2,3,1465,TOWNHOUSE,120,Zip_91321,13.20164949,13.19002203,7.901007052,365.1877133,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
464261,470000,2600,3,3,1373,TOWNHOUSE,121,Zip_91387,13.04820217,13.06048797,7.863266724,342.3160961,13436,1.4,0.1,0.7,1.2,657898,485411.8678,6.86458069
280284,283000,1850,1,1,700,CONDO,111,Zip_91350,12.54355865,12.55320218,7.522940918,404.2857143,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
329001,325000,2000,1,1,693,CONDO,132,Zip_91355,12.70381607,12.69158046,7.60090246,468.975469,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
715426,715000,2895,3,5,2879,SINGLE_FAMILY,111,Zip_91350,13.48063345,13.48003782,7.97074039,248.3501216,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
694708,740000,3300,3,3,1919,TOWNHOUSE,132,Zip_91355,13.45124689,13.51440547,8.101677747,385.6175091,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
601715,610000,3050,2,4,1376,SINGLE_FAMILY,111,Zip_91350,13.30753919,13.32121424,8.02289687,443.3139535,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
431243,435000,2500,2,2,1000,CONDO,132,Zip_91355,12.97442702,12.98310131,7.824046011,435,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
916763,926000,3575,3,5,2560,SINGLE_FAMILY,129,Zip_91381,13.72860427,13.73862951,8.181720455,361.71875,6837,0.4,0,0,0.8,862882,682074.8843,5.362316512
568780,560000,3100,3,3,1576,SINGLE_FAMILY,120,Zip_91321,13.251249,13.23569206,8.03915739,355.3299492,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
600521,587200,3045,2,4,1440,SINGLE_FAMILY,110,Zip_91351,13.30555289,13.28312076,8.02125618,407.7777778,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
365001,360000,2150,1,1,845,CONDO,132,Zip_91355,12.80765537,12.79385931,7.673223121,426.035503,12002,0.2,0.3,1.7,1.3,643185,495555.8678,6.197730721
404475,412000,2382,2,3,1045,CONDO,120,Zip_91321,12.91034521,12.92877863,7.77569575,394.2583732,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
730435,730000,3100,4,4,2516,SINGLE_FAMILY,110,Zip_91351,13.50139553,13.50079981,8.03915739,290.1430843,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
483108,550000,2750,2,3,1080,SINGLE_FAMILY,110,Zip_91351,13.08799551,13.21767356,7.919356191,509.2592593,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
600494,605000,3150,3,4,1883,SINGLE_FAMILY,110,Zip_91351,13.30550793,13.31298374,8.055157732,321.2958046,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
444793,425000,2350,2,2,1162,CONDO,120,Zip_91321,13.00536428,12.95984445,7.762170607,365.7487091,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
638554,650000,3100,3,3,1635,SINGLE_FAMILY,111,Zip_91350,13.36696152,13.38472764,8.03915739,397.5535168,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
638591,640000,3250,4,5,2530,TOWNHOUSE,111,Zip_91350,13.36701947,13.36922346,8.086410275,252.9644269,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
518235,517000,3100,3,3,1696,CONDO,111,Zip_91350,13.15818409,13.15579815,8.03915739,304.8349057,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
641721,640000,3029,4,5,2542,TOWNHOUSE,111,Zip_91350,13.37190891,13.36922346,8.015987811,251.7702596,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
450268,454000,2450,2,2,1171,TOWNHOUSE,120,Zip_91321,13.01759824,13.02585248,7.803843304,387.7028181,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
617250,615000,2980,2,3,1566,SINGLE_FAMILY,110,Zip_91351,13.33302941,13.32937755,7.999678579,392.7203065,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
430004,442500,2300,2,2,925,SINGLE_FAMILY,120,Zip_91321,12.97154979,13.00019574,7.740664402,478.3783784,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
1130572,1125000,3295,3,5,3776,SINGLE_FAMILY,111,Zip_91350,13.93823426,13.93329359,8.100161447,297.934322,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
412429,410000,2495,2,4,1003,CONDO,110,Zip_91351,12.92981935,12.92391244,7.822044008,408.773679,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
352808,420000,2395,2,2,893,CONDO,120,Zip_91321,12.77367928,12.94800999,7.78113851,470.324748,11178,0.2,0.2,2.3,1.2,586859,429346.4793,7.326315034
152526,125000,2290,2,2,1434,MANUFACTURED,111,Zip_91350,11.93509035,11.73606902,7.736307097,87.16875872,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
655749,650000,3200,3,4,2194,SINGLE_FAMILY,111,Zip_91350,13.39353337,13.38472764,8.070906089,296.2625342,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
356237,353000,2295,2,2,964,CONDO,110,Zip_91351,12.78335152,12.77422334,7.738488122,366.1825726,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
221008,219000,2400,3,4,1714,SINGLE_FAMILY,110,Zip_91351,12.30595418,12.29682701,7.783224016,127.7712952,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
620640,615000,3045,2,5,1809,SINGLE_FAMILY,110,Zip_91351,13.33850648,13.32937755,8.02125618,339.9668325,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
147236,110000,2650,2,3,1404,SINGLE_FAMILY,110,Zip_91351,11.89979202,11.60823564,7.882314919,78.34757835,10425,0.9,1,1.7,1.3,586138,425083.3554,7.686962026
636597,630000,3200,4,4,2330,SINGLE_FAMILY,111,Zip_91350,13.36389208,13.3534751,8.070906089,270.3862661,11732,0.7,0.5,0.4,1.4,656230,491811.3554,6.499103188
